[DEBUG] 2020-11-04 12:31:43.222 [http-nio-8080-exec-1] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-11-04 12:31:43.233 [http-nio-8080-exec-1] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-11-04 12:31:43.249 [http-nio-8080-exec-1] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-11-04 12:31:43.460 [http-nio-8080-exec-1] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-11-04 12:31:43.463 [http-nio-8080-exec-1] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-11-04 12:31:43.894 [http-nio-8080-exec-1] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-11-04 12:31:44.663 [http-nio-8080-exec-1] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-11-04 12:31:44.690 [http-nio-8080-exec-1] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-11-04 12:31:44.691 [http-nio-8080-exec-1] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-11-04 12:31:46.504 [http-nio-8080-exec-1] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2020-11-04 12:31:46.506 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=first_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-11-04 12:31:46.507 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property first_name with lazy=false
[DEBUG] 2020-11-04 12:31:46.507 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [hote.entity.User:first_name]
[DEBUG] 2020-11-04 12:31:46.507 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for first_name
[DEBUG] 2020-11-04 12:31:46.507 [http-nio-8080-exec-1] PropertyBinder - Building property first_name
[DEBUG] 2020-11-04 12:31:46.507 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=last_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-11-04 12:31:46.507 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property last_name with lazy=false
[DEBUG] 2020-11-04 12:31:46.507 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [hote.entity.User:last_name]
[DEBUG] 2020-11-04 12:31:46.507 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for last_name
[DEBUG] 2020-11-04 12:31:46.507 [http-nio-8080-exec-1] PropertyBinder - Building property last_name
[DEBUG] 2020-11-04 12:31:46.508 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
[DEBUG] 2020-11-04 12:31:46.509 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=orders, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-11-04 12:31:46.510 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=null, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-11-04 12:31:46.526 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=element, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-11-04 12:31:46.526 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=orders_KEY, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-11-04 12:31:46.527 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='orders_KEY', referencedColumn='null', mappedBy='null'}
[DEBUG] 2020-11-04 12:31:46.529 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
[DEBUG] 2020-11-04 12:31:46.533 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
[DEBUG] 2020-11-04 12:31:46.533 [http-nio-8080-exec-1] CollectionBinder - Collection role: hote.entity.User.orders
[DEBUG] 2020-11-04 12:31:46.538 [http-nio-8080-exec-1] PropertyBinder - Building property orders
[DEBUG] 2020-11-04 12:31:46.539 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=user_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-11-04 12:31:46.540 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property user_name with lazy=false
[DEBUG] 2020-11-04 12:31:46.540 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [hote.entity.User:user_name]
[DEBUG] 2020-11-04 12:31:46.540 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for user_name
[DEBUG] 2020-11-04 12:31:46.540 [http-nio-8080-exec-1] PropertyBinder - Building property user_name
[DEBUG] 2020-11-04 12:31:46.541 [http-nio-8080-exec-1] AnnotationBinder - Binding entity from annotated class: hote.entity.Order
[DEBUG] 2020-11-04 12:31:46.541 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2020-11-04 12:31:46.541 [http-nio-8080-exec-1] EntityBinder - Import with entity name Order
[DEBUG] 2020-11-04 12:31:46.541 [http-nio-8080-exec-1] EntityBinder - Bind entity hote.entity.Order on table orders
[DEBUG] 2020-11-04 12:31:46.546 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(orders), mappingColumn=order_id, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-11-04 12:31:46.546 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2020-11-04 12:31:46.546 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [hote.entity.Order:id]
[DEBUG] 2020-11-04 12:31:46.546 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2020-11-04 12:31:46.546 [http-nio-8080-exec-1] PropertyBinder - Building property id
[DEBUG] 2020-11-04 12:31:46.546 [http-nio-8080-exec-1] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(order_id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2020-11-04 12:31:46.547 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(orders), mappingColumn=description, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-11-04 12:31:46.547 [http-nio-8080-exec-1] PropertyBinder - MetadataSourceProcessor property description with lazy=false
[DEBUG] 2020-11-04 12:31:46.547 [http-nio-8080-exec-1] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [hote.entity.Order:description]
[DEBUG] 2020-11-04 12:31:46.548 [http-nio-8080-exec-1] SimpleValueBinder - building SimpleValue for description
[DEBUG] 2020-11-04 12:31:46.548 [http-nio-8080-exec-1] PropertyBinder - Building property description
[DEBUG] 2020-11-04 12:31:46.548 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='null'}
[DEBUG] 2020-11-04 12:31:46.548 [http-nio-8080-exec-1] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(orders), mappingColumn=user, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-11-04 12:31:46.551 [http-nio-8080-exec-1] PropertyBinder - Building property user
[DEBUG] 2020-11-04 12:31:46.556 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2020-11-04 12:31:46.556 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for first_name
[DEBUG] 2020-11-04 12:31:46.556 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for last_name
[DEBUG] 2020-11-04 12:31:46.557 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for user_name
[DEBUG] 2020-11-04 12:31:46.557 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2020-11-04 12:31:46.557 [http-nio-8080-exec-1] SimpleValueBinder - Starting fillSimpleValue for description
[DEBUG] 2020-11-04 12:31:46.561 [http-nio-8080-exec-1] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [user]
[DEBUG] 2020-11-04 12:31:46.563 [http-nio-8080-exec-1] PrimaryKey - Forcing column [order_id] to be non-null as it is part of the primary key for table [orders]
[DEBUG] 2020-11-04 12:31:46.565 [http-nio-8080-exec-1] CollectionSecondPass - Second pass for collection: hote.entity.User.orders
[DEBUG] 2020-11-04 12:31:46.566 [http-nio-8080-exec-1] CollectionBinder - Binding a OneToMany: hote.entity.User.orders through a foreign key
[DEBUG] 2020-11-04 12:31:46.566 [http-nio-8080-exec-1] CollectionBinder - Mapping collection: hote.entity.User.orders -> orders
[DEBUG] 2020-11-04 12:31:46.567 [http-nio-8080-exec-1] TableBinder - Retrieving property hote.entity.Order.user
[DEBUG] 2020-11-04 12:31:46.567 [http-nio-8080-exec-1] CollectionSecondPass - Mapped collection key: user_id, one-to-many: hote.entity.Order
[DEBUG] 2020-11-04 12:31:46.567 [http-nio-8080-exec-1] InFlightMetadataCollectorImpl - Resolving reference to class: hote.entity.User
[DEBUG] 2020-11-04 12:31:46.576 [http-nio-8080-exec-1] InFlightMetadataCollectorImpl - Resolving reference to class: hote.entity.User
[DEBUG] 2020-11-04 12:31:46.623 [http-nio-8080-exec-1] SessionFactoryImpl - Building session factory
[DEBUG] 2020-11-04 12:31:46.626 [http-nio-8080-exec-1] Settings - SessionFactory name : null
[DEBUG] 2020-11-04 12:31:46.626 [http-nio-8080-exec-1] Settings - Automatic flush during beforeCompletion(): enabled
[DEBUG] 2020-11-04 12:31:46.626 [http-nio-8080-exec-1] Settings - Automatic session close at end of transaction: disabled
[DEBUG] 2020-11-04 12:31:46.626 [http-nio-8080-exec-1] Settings - Statistics: disabled
[DEBUG] 2020-11-04 12:31:46.626 [http-nio-8080-exec-1] Settings - Deleted entity synthetic identifier rollback: disabled
[DEBUG] 2020-11-04 12:31:46.626 [http-nio-8080-exec-1] Settings - Default entity-mode: pojo
[DEBUG] 2020-11-04 12:31:46.626 [http-nio-8080-exec-1] Settings - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
[DEBUG] 2020-11-04 12:31:46.626 [http-nio-8080-exec-1] Settings - Allow initialization of lazy state outside session : disabled
[DEBUG] 2020-11-04 12:31:46.626 [http-nio-8080-exec-1] Settings - Using BatchFetchStyle : LEGACY
[DEBUG] 2020-11-04 12:31:46.626 [http-nio-8080-exec-1] Settings - Default batch fetch size: -1
[DEBUG] 2020-11-04 12:31:46.628 [http-nio-8080-exec-1] Settings - Maximum outer join fetch depth: 2
[DEBUG] 2020-11-04 12:31:46.628 [http-nio-8080-exec-1] Settings - Default null ordering: NONE
[DEBUG] 2020-11-04 12:31:46.628 [http-nio-8080-exec-1] Settings - Order SQL updates by primary key: disabled
[DEBUG] 2020-11-04 12:31:46.628 [http-nio-8080-exec-1] Settings - Order SQL inserts for batching: disabled
[DEBUG] 2020-11-04 12:31:46.628 [http-nio-8080-exec-1] Settings - multi-tenancy strategy : NONE
[DEBUG] 2020-11-04 12:31:46.628 [http-nio-8080-exec-1] Settings - JTA Track by Thread: enabled
[DEBUG] 2020-11-04 12:31:46.629 [http-nio-8080-exec-1] Settings - Query language substitutions: {}
[DEBUG] 2020-11-04 12:31:46.629 [http-nio-8080-exec-1] Settings - Named query checking : enabled
[DEBUG] 2020-11-04 12:31:46.629 [http-nio-8080-exec-1] Settings - Second-level cache: disabled
[DEBUG] 2020-11-04 12:31:46.629 [http-nio-8080-exec-1] Settings - Second-level query cache: disabled
[DEBUG] 2020-11-04 12:31:46.629 [http-nio-8080-exec-1] Settings - Second-level query cache factory: null
[DEBUG] 2020-11-04 12:31:46.629 [http-nio-8080-exec-1] Settings - Second-level cache region prefix: null
[DEBUG] 2020-11-04 12:31:46.630 [http-nio-8080-exec-1] Settings - Optimize second-level cache for minimal puts: disabled
[DEBUG] 2020-11-04 12:31:46.630 [http-nio-8080-exec-1] Settings - Structured second-level cache entries: disabled
[DEBUG] 2020-11-04 12:31:46.630 [http-nio-8080-exec-1] Settings - Second-level cache direct-reference entries: disabled
[DEBUG] 2020-11-04 12:31:46.630 [http-nio-8080-exec-1] Settings - Automatic eviction of collection cache: disabled
[DEBUG] 2020-11-04 12:31:46.630 [http-nio-8080-exec-1] Settings - JDBC batch size: 15
[DEBUG] 2020-11-04 12:31:46.630 [http-nio-8080-exec-1] Settings - JDBC batch updates for versioned data: enabled
[DEBUG] 2020-11-04 12:31:46.630 [http-nio-8080-exec-1] Settings - Scrollable result sets: enabled
[DEBUG] 2020-11-04 12:31:46.630 [http-nio-8080-exec-1] Settings - Wrap result sets: disabled
[DEBUG] 2020-11-04 12:31:46.630 [http-nio-8080-exec-1] Settings - JDBC3 getGeneratedKeys(): enabled
[DEBUG] 2020-11-04 12:31:46.630 [http-nio-8080-exec-1] Settings - JDBC result set fetch size: null
[DEBUG] 2020-11-04 12:31:46.630 [http-nio-8080-exec-1] Settings - Connection release mode: AFTER_TRANSACTION
[DEBUG] 2020-11-04 12:31:46.630 [http-nio-8080-exec-1] Settings - Generate SQL with comments: disabled
[DEBUG] 2020-11-04 12:31:46.630 [http-nio-8080-exec-1] Settings - JPA compliance - query : 
[DEBUG] 2020-11-04 12:31:46.631 [http-nio-8080-exec-1] Settings - JPA compliance - closed-handling : 
[DEBUG] 2020-11-04 12:31:46.633 [http-nio-8080-exec-1] Settings - JPA compliance - lists : 
[DEBUG] 2020-11-04 12:31:46.636 [http-nio-8080-exec-1] Settings - JPA compliance - transactions : 
[INFO ] 2020-11-04 12:31:46.796 [http-nio-8080-exec-1] beans - HHH10005002: No explicit CDI BeanManager reference was passed to Hibernate, but CDI is available on the Hibernate ClassLoader.
[DEBUG] 2020-11-04 12:31:46.879 [http-nio-8080-exec-1] SessionFactoryImpl - Session factory constructed with filter configurations : {}
[DEBUG] 2020-11-04 12:31:46.882 [http-nio-8080-exec-1] SessionFactoryImpl - Instantiating session factory with properties: {awt.toolkit=sun.awt.X11.XToolkit, java.specification.version=11, sun.cpu.isalist=, hibernate.c3p0.idle_test_period=3000, sun.jnu.encoding=UTF-8, hibernate.c3p0.min_size=5, sun.arch.data.model=64, java.vendor.url=https://ubuntu.com/, catalina.useNaming=true, openejb.provider.default=org.apache.tomee, sun.boot.library.path=/usr/lib/jvm/java-11-openjdk-amd64/lib, com.sun.management.jmxremote.ssl=false, sun.java.command=org.apache.catalina.startup.Bootstrap start, jdk.debug=release, java.specification.vendor=Oracle Corporation, java.naming.factory.url.pkgs=org.apache.naming:org.apache.openejb.core.ivm.naming, openejb.embedder.source=ServerListener, java.version.date=2020-07-14, java.home=/usr/lib/jvm/java-11-openjdk-amd64, ignore.endorsed.dirs=, file.separator=/, java.vm.compressedOopsMode=32-bit, line.separator=
, hibernate.c3p0.timeout=300, java.specification.name=Java Platform API Specification, java.vm.specification.vendor=Oracle Corporation, openejb.scan.webapp.container=true, com.sun.management.jmxremote.password.file=/home/student/.cache/JetBrains/IntelliJIdea2020.2/tomcat/Unnamed_HotelWebsie_2/jmxremote.password, package.definition=sun.,java.,org.apache.catalina.,org.apache.coyote.,org.apache.jasper.,org.apache.naming.,org.apache.tomcat., openejb.deployments.classpath.filter.systemapps=false, jdk.tls.ephemeralDHKeySize=2048, java.util.logging.config.file=/home/student/.cache/JetBrains/IntelliJIdea2020.2/tomcat/Unnamed_HotelWebsie_2/conf/logging.properties, java.protocol.handler.pkgs=org.apache.catalina.webresources, connection.password=student, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, openejb.scan.webapp.container.excludes=, java.runtime.version=11.0.8+10-post-Ubuntu-0ubuntu118.04.1, user.name=student, org.apache.johnzon.max-string-length=8192, file.encoding=UTF-8, derby.system.home=/home/student/tomcat/bin, org.apache.catalina.security.SecurityListener.UMASK=0027, hibernate.connection.driver_class=com.mysql.cj.jdbc.Driver, java.io.tmpdir=/home/student/tomcat/temp, tomcat.util.scan.StandardJarScanFilter.jarsToScan=log4j-taglib*.jar,log4j-web*.jar,log4javascript*.jar,slf4j-taglib*.jar, java.version=11.0.8, com.sun.management.jmxremote.port=1099, tomcat.util.scan.StandardJarScanFilter.jarsToSkip=annotations-api.jar,ant-junit*.jar,ant-launcher.jar,ant.jar,asm-*.jar,aspectj*.jar,bootstrap.jar,catalina-ant.jar,catalina-ha.jar,catalina-jmx-remote.jar,catalina-storeconfig.jar,catalina-tribes.jar,catalina-ws.jar,catalina.jar,cglib-*.jar,cobertura-*.jar,commons-beanutils*.jar,commons-codec*.jar,commons-collections*.jar,commons-daemon.jar,commons-dbcp*.jar,commons-digester*.jar,commons-fileupload*.jar,commons-httpclient*.jar,commons-io*.jar,commons-lang*.jar,commons-logging*.jar,commons-math*.jar,commons-pool*.jar,dom4j-*.jar,easymock-*.jar,ecj-*.jar,el-api.jar,geronimo-spec-jaxrpc*.jar,h2*.jar,hamcrest-*.jar,hibernate*.jar,httpclient*.jar,icu4j-*.jar,jasper-el.jar,jasper.jar,jaspic-api.jar,jaxb-*.jar,jaxen-*.jar,jdom-*.jar,jetty-*.jar,jmx-tools.jar,jmx.jar,jsp-api.jar,jstl.jar,jta*.jar,junit-*.jar,junit.jar,log4j*.jar,mail*.jar,objenesis-*.jar,oraclepki.jar,oro-*.jar,servlet-api-*.jar,servlet-api.jar,slf4j*.jar,taglibs-standard-spec-*.jar,tagsoup-*.jar,tomcat-api.jar,tomcat-coyote.jar,tomcat-dbcp.jar,tomcat-i18n-*.jar,tomcat-jdbc.jar,tomcat-jni.jar,tomcat-juli-adapters.jar,tomcat-juli.jar,tomcat-util-scan.jar,tomcat-util.jar,tomcat-websocket.jar,tools.jar,websocket-api.jar,wsdl4j*.jar,xercesImpl.jar,xml-apis.jar,xmlParserAPIs-*.jar,xmlParserAPIs.jar,xom-*.jar, connection.username=root, java.vm.specification.name=Java Virtual Machine Specification, java.awt.printerjob=sun.print.PSPrinterJob, sun.os.patch.level=unknown, connection.driver_class=com.mysql.cj.jdbc.Driver, tomcat.built=May 4 2019 09:17:16 UTC, java.library.path=/usr/java/packages/lib:/usr/lib/x86_64-linux-gnu/jni:/lib/x86_64-linux-gnu:/usr/lib/x86_64-linux-gnu:/usr/lib/jni:/lib:/usr/lib, java.vendor=Ubuntu, tomee.version=7.1.1, java.rmi.server.randomIDs=true, sun.io.unicode.encoding=UnicodeLittle, tomcat.util.buf.StringCache.byte.enabled=true, sun.desktop=gnome, java.class.path=/home/student/tomcat/bin/bootstrap.jar:/home/student/tomcat/bin/tomcat-juli.jar, tomcat.version=8.5.41.0, java.vm.vendor=Ubuntu, openejb.home=/home/student/tomcat, openejb.system.apps=true, user.timezone=America/Chicago, os.name=Linux, java.vm.specification.version=11, sun.java.launcher=SUN_STANDARD, user.country=US, openejb.base=/home/student/.cache/JetBrains/IntelliJIdea2020.2/tomcat/Unnamed_HotelWebsie_2, com.sun.management.jmxremote=, sun.cpu.endian=little, user.home=/home/student, hibernate.c3p0.max_statements=50, user.language=en, openejb.deployments.classpath=false, java.awt.graphicsenv=sun.awt.X11GraphicsEnvironment, package.access=sun.,org.apache.catalina.,org.apache.coyote.,org.apache.jasper.,org.apache.tomcat., openejb.loader=tomcat-system, server.loader=, com.sun.management.jmxremote.access.file=/home/student/.cache/JetBrains/IntelliJIdea2020.2/tomcat/Unnamed_HotelWebsie_2/jmxremote.access, hibernate.c3p0.max_size=20, java.naming.factory.initial=org.apache.naming.java.javaURLContextFactory, path.separator=:, org.apache.openejb.core.security.JaccProvider=org.apache.openejb.core.security.jacc.BasicJaccProvider, common.loader="/home/student/tomcat/lib","/home/student/tomcat/lib/*.jar","/home/student/tomcat/lib","/home/student/tomcat/lib/*.jar", hibernate.connection.username=****, os.version=5.4.0-51-generic, openejb.version=7.1.1, org.apache.security.jacc.EJBMethodPermission.methodInterfaces=BusinessLocalHome,BusinessRemoteHome,BusinessRemote,BusinessLocal, java.runtime.name=OpenJDK Runtime Environment, hibernate.connection.url=jdbc:mysql://localhost:3306/hotel, java.vm.name=OpenJDK 64-Bit Server VM, openejb.scan.webapp.container.includes=.*(geronimo|mp-jwt|failsafe).*, tomee.remote.support=true, java.vendor.url.bug=https://bugs.launchpad.net/ubuntu/+source/openjdk-lts, catalina.home=/home/student/tomcat, user.dir=/home/student/tomcat/bin, bval.in-container=true, os.arch=amd64, openjpa.Log=org.apache.openejb.openjpa.JULOpenJPALogFactory, hibernate.connection.password=****, tomee.serialization.class.blacklist=-, tomee.serialization.class.whitelist=, shared.loader=, catalina.base=/home/student/.cache/JetBrains/IntelliJIdea2020.2/tomcat/Unnamed_HotelWebsie_2, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@4bdb468b, noBanner=true, java.util.logging.manager=org.apache.juli.ClassLoaderLogManager, org.apache.webbeans.logger.WebBeansLoggerFacade=org.apache.openejb.cdi.logging.ContainerJULLoggerFactory, java.vm.info=mixed mode, sharing, java.vm.version=11.0.8+10-post-Ubuntu-0ubuntu118.04.1, hibernate.bytecode.use_reflection_optimizer=false, java.rmi.server.hostname=127.0.0.1, javax.security.jacc.PolicyConfigurationFactory.provider=org.apache.openejb.core.security.JaccProvider$Factory, connection.url=jdbc:mysql://localhost:3306/hotel, java.class.version=55.0, authconfigprovider.factory=false}
[DEBUG] 2020-11-04 12:31:46.940 [http-nio-8080-exec-1] ClassLoaderAccessImpl - Not known whether passed class name [hote.entity.User] is safe
[DEBUG] 2020-11-04 12:31:46.940 [http-nio-8080-exec-1] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : hote.entity.User
[DEBUG] 2020-11-04 12:31:46.969 [http-nio-8080-exec-1] ClassLoaderAccessImpl - Not known whether passed class name [hote.entity.Order] is safe
[DEBUG] 2020-11-04 12:31:46.971 [http-nio-8080-exec-1] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : hote.entity.Order
[DEBUG] 2020-11-04 12:31:46.974 [http-nio-8080-exec-1] JaccIntegrator - Skipping JACC integration as it was not enabled
[DEBUG] 2020-11-04 12:31:46.984 [http-nio-8080-exec-1] SessionFactoryImpl - Instantiated session factory
[DEBUG] 2020-11-04 12:31:46.984 [http-nio-8080-exec-1] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@277b80cf] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@61d1c9c2]
[DEBUG] 2020-11-04 12:31:47.066 [http-nio-8080-exec-1] ClassLoaderAccessImpl - Not known whether passed class name [hote.entity.User] is safe
[DEBUG] 2020-11-04 12:31:47.066 [http-nio-8080-exec-1] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : hote.entity.User
[DEBUG] 2020-11-04 12:31:47.106 [http-nio-8080-exec-1] ClassLoaderAccessImpl - Not known whether passed class name [hote.entity.User] is safe
[DEBUG] 2020-11-04 12:31:47.106 [http-nio-8080-exec-1] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : hote.entity.User
[DEBUG] 2020-11-04 12:31:47.488 [http-nio-8080-exec-1] ClassLoaderAccessImpl - Not known whether passed class name [hote.entity.Order] is safe
[DEBUG] 2020-11-04 12:31:47.488 [http-nio-8080-exec-1] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : hote.entity.Order
[DEBUG] 2020-11-04 12:31:47.489 [http-nio-8080-exec-1] ClassLoaderAccessImpl - Not known whether passed class name [hote.entity.Order] is safe
[DEBUG] 2020-11-04 12:31:47.489 [http-nio-8080-exec-1] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : hote.entity.Order
[DEBUG] 2020-11-04 12:31:47.536 [http-nio-8080-exec-1] AbstractCollectionPersister - Static SQL for collection: hote.entity.User.orders
[DEBUG] 2020-11-04 12:31:47.536 [http-nio-8080-exec-1] AbstractCollectionPersister -  Row insert: update orders set user_id=? where order_id=?
[DEBUG] 2020-11-04 12:31:47.536 [http-nio-8080-exec-1] AbstractCollectionPersister -  Row update: update orders set  where order_id=?
[DEBUG] 2020-11-04 12:31:47.536 [http-nio-8080-exec-1] AbstractCollectionPersister -  Row delete: update orders set user_id=null where user_id=? and order_id=?
[DEBUG] 2020-11-04 12:31:47.536 [http-nio-8080-exec-1] AbstractCollectionPersister -  One-shot delete: update orders set user_id=null where user_id=?
[DEBUG] 2020-11-04 12:31:47.541 [http-nio-8080-exec-1] AbstractEntityPersister - Static SQL for entity: hote.entity.User
[DEBUG] 2020-11-04 12:31:47.541 [http-nio-8080-exec-1] AbstractEntityPersister -  Version select: select id from user where id =?
[DEBUG] 2020-11-04 12:31:47.541 [http-nio-8080-exec-1] AbstractEntityPersister -  Snapshot select: select user_.id, user_.first_name as first_na2_1_, user_.last_name as last_nam3_1_, user_.user_name as user_nam4_1_ from user user_ where user_.id=?
[DEBUG] 2020-11-04 12:31:47.541 [http-nio-8080-exec-1] AbstractEntityPersister -  Insert 0: insert into user (first_name, last_name, user_name, id) values (?, ?, ?, ?)
[DEBUG] 2020-11-04 12:31:47.541 [http-nio-8080-exec-1] AbstractEntityPersister -  Update 0: update user set first_name=?, last_name=?, user_name=? where id=?
[DEBUG] 2020-11-04 12:31:47.541 [http-nio-8080-exec-1] AbstractEntityPersister -  Delete 0: delete from user where id=?
[DEBUG] 2020-11-04 12:31:47.541 [http-nio-8080-exec-1] AbstractEntityPersister -  Identity insert: insert into user (first_name, last_name, user_name) values (?, ?, ?)
[DEBUG] 2020-11-04 12:31:47.576 [http-nio-8080-exec-1] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@596fe339]
[DEBUG] 2020-11-04 12:31:47.577 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : first_name
[DEBUG] 2020-11-04 12:31:47.577 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : last_name
[DEBUG] 2020-11-04 12:31:47.577 [http-nio-8080-exec-1] MetamodelGraphWalker - Visiting attribute path : orders
[DEBUG] 2020-11-04 12:31:47.581 [http-nio-8080-exec-1] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@19f7c13]
[DEBUG] 2020-11-04 12:31:47.584 [http-nio-8080-exec-1] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@41de0e70]
